user_snippet,activity,total_power_x,total_power_y,total_power_z,fft_components_x,fft_components_y,fft_components_z,thd_x,thd_y,thd_z,iqr_x,iqr_y,iqr_z,kurtosis_x,kurtosis_y,kurtosis_z,skewness_x,skewness_y,skewness_z
556_243,Upstairs,46999.61298682795,47318.76922195937,33588.0432579091,[482.03        38.73569131   9.60810508],[779.16        27.22932006  28.3443496 ],[122.43        19.80149928  29.71419318],0.16085837289107383,0.3346448446605669,0.9548469148963569,4.879999999999999,3.879999999999999,2.39,1.4562969545965272,0.8109228236721111,5.032531649219882,0.6971530596085675,0.74625709461917,1.379881565520104
556_244,Walking,47884.9311398134,83183.22740611379,67698.20125669712,[493.93        12.5644687   15.65204733],[893.02        17.78050086  14.41484768],[60.17       28.51615085 16.40201878],0.22587172096300703,0.14064143938570503,0.4280671757406128,4.342499999999999,6.72,3.3875,3.3733034651387115,-0.5534636519278266,1.163204516339377,1.602334388059813,0.21465333585233057,0.08411097090340322
556_245,Walking,46109.21341667361,89495.46184085266,60333.37043665818,[495.5         25.46064906  22.28943044],[869.08        23.63918109   2.30155947],[81.48       36.75914595  4.38232108],0.3343233150385499,0.02256217234499701,0.11833791850588628,3.2250000000000005,6.922499999999999,3.4924999999999997,3.9569700432553336,-0.6230655988790339,0.8009870581582028,1.4014005081140624,0.11063384586605164,0.25379729502112686
556_246,Walking,67404.44302488101,105679.83394565397,34738.08153816577,[604.82        60.17809486  61.3237598 ],[688.37        27.15160985   8.96861439],[78.76       23.99419888  9.43394892],0.8044090781525551,0.1046241434758704,0.32463965029755987,4.725,3.202499999999999,2.1374999999999997,2.1186190875081694,2.091577446920523,4.518099541296718,-0.19702478634769302,0.09043590853066398,0.8073584022258682
556_247,Walking,58801.08378350786,76090.72936124715,49380.85499467963,[495.91         7.98893851  15.84728505],[865.28        25.55741193  48.74348559],[24.81       31.34429255 19.23752086],0.22227281189059664,0.48120364455463704,0.5754537116333227,6.165,7.087499999999999,3.375,2.6845682995700297,-0.6282276194887864,1.287470813160554,1.0951481926640256,-0.12530334701752172,0.6221068961713387
556_248,Walking,54037.41399091207,30668.57124154687,22131.915866309362,[653.5          7.80928286  13.59332752],[658.7          7.86554988  10.57732775],[110.47         8.36357034   4.04559841],0.17507692086533608,0.14453553287768098,0.1641338224582058,4.887499999999999,2.2,2.47,0.6330402586872621,1.7846531327924762,0.3161282853094707,0.7785107868801394,1.0070276111014316,-0.022526714112003892
556_249,Upstairs,44630.26700082441,37584.27164548693,13643.579128705956,[251.44        62.04348273  43.70973542],[741.43        33.91779013  22.40159375],[56.02       85.25980259 83.08276159],1.0050088468753178,0.27079904021084034,2.9671718484977254,3.3374999999999995,3.7974999999999994,2.74,4.505302535707483,1.6681375187524559,0.47408629685982007,1.0629430803174804,-0.021735346137541273,0.4906307054673912
556_250,Walking,45016.36910121256,79287.5723751899,65437.257316186515,[473.09        10.76232694  21.52872561],[896.89        34.78745651  14.7116063 ],[54.04       24.59688881 12.89958699],0.3266949817037609,0.14212949281990797,0.3386421804806432,4.6,8.28,3.965,1.6482043163909577,-0.7784285910102371,0.6665859251013151,1.0177048498623713,0.15579217422452069,0.37316356533684586
556_251,Jogging,163055.36703327208,424750.4050728487,105009.70522410338,[208.27        80.83025648  16.79008281],[987.98        42.14543607  35.57107237],[19.3        29.07341098 22.25707045],0.19799638486540308,0.25324958536293884,0.4223908790646847,9.95,15.3275,6.2775,0.14118780869886383,-0.11706359911726905,0.2694211206366459,0.19648761040223342,0.9216024688357549,-0.8408330715755373
556_252,Jogging,320857.80923968257,117202.69757546138,57992.96049987286,[600.97       150.45955648 186.28289857],[248.1        167.37518048 139.3516561 ],[49.92       26.86317045 52.52733322],1.7026246715334499,1.8742315249015709,1.4301596760866915,16.92,8.3475,2.7275,-1.082650891741114,-0.27832508703690806,1.1744528977865052,-0.1218710849426211,0.15154505975159896,0.37000553099905953
556_253,Sitting,34.459259112626334,41.74774517216088,40.80604577701509,[8.15970000e+02 9.70841879e-01 7.12859180e-01],[370.35         4.02585585   1.80585677],[173.28        10.09712513   6.89886895],0.008735817390912715,0.04872659988367068,0.3945056158254656,0.08000000000000007,0.11999999999999966,0.30999999999999983,5.499622694198857,0.6288731717750697,-0.06781213246466411,0.24610054320689986,0.516363741942742,0.138955882264006
556_254,Jogging,112605.11596004173,458710.50232153776,106109.67130841673,[176.99        10.39197412  23.57832829],[930.91        17.52864489  37.78989691],[105.31        27.98292289   2.40563508],0.34226634114694837,0.27387731070851346,0.048457512430270015,7.6325,17.277499999999996,5.175,0.1399910891341829,-0.7266119257588577,0.38743849830065047,-0.05347772183129204,0.6447891683540726,0.08973940528452536
556_255,Upstairs,43914.31517776417,88115.25173041387,30233.030238316038,[270.76        58.44430364  18.1997419 ],[895.32        36.24780896  12.93588409],[116.58        58.00369476   7.31989969],0.3874676655274133,0.12777434688306422,0.24122102801425133,4.57,4.085,2.11,0.24698554866084077,0.9909367812259404,6.902717895367756,0.36946488636093605,-0.44092280715968246,0.6259750491608241
556_256,Jogging,185628.3139400269,464308.4946008691,203195.929876679,[124.76        37.77971608  38.04614592],[963.77        21.95380724  32.95826851],[114.9         34.32264552  26.6054204 ],0.44092679776009247,0.23466040213657446,0.3910209133897284,9.145,17.627499999999998,7.632499999999999,-0.03480990978409082,-0.17842412293703314,0.5928110352215117,0.397339865557088,0.8618456508231714,-0.10936412914332162
556_257,Jogging,439465.96361023147,170148.019435564,101426.43955755266,[710.43        52.81457688  63.37420873],[365.28       131.02979857  45.62785457],[66.56       18.64702863 40.05361592],0.5186513910719549,0.5756302870197264,0.8263548382299902,19.905,11.02,5.895,-1.1710614964912154,-0.8445679354380604,0.0011842788260447712,-0.27329188590640086,0.029249808914685437,-0.40088765154703954
559_0,Walking,179743.76510926505,135402.64624275727,44181.01084071766,[ 6.32       17.84125897  8.64205736],[1093.08          6.1375924     6.16690585],[89.32223942  7.28253191  8.53701614],0.14023470400849725,0.050617463971405804,0.26813867598564173,10.8,5.887500000000001,3.69451938,-0.8966840618097045,-0.5355089576109031,0.5843215831649138,0.3436464885971218,-0.2525933063327408,-0.046475628042642825
559_1,Walking,41062.411669283814,87259.52127843883,32709.76556587056,[24.34       27.06582389  2.04022687],[1072.57         13.45646199   23.04604044],[29.85580189  2.69151869  7.26867531],0.04255060394321754,0.19756569426193168,0.2625768951544667,7.605,5.03,3.1156545500000004,-0.9736273578953356,1.3313088062651177,0.6353445281476735,0.0635281962362487,-0.19425009664684684,-0.23565437138086798
559_2,Jogging,500683.2799475505,225790.04291669495,118485.04283547317,[334.22       130.7654856  115.72226128],[886.59        14.71582889  65.13217744],[49.18307652 45.66131486 20.87860927],0.9752197356365757,0.5329668212923143,0.3800692850321748,18.552500000000002,13.7625,6.7148314,-0.8981314137884766,-0.6606318783400797,0.05512211123045141,0.3921797013062464,-0.48717981873449456,-0.07931373324313273
559_3,Downstairs,106548.56137570806,81727.51730688804,62607.7192307136,[238.68        23.34004458   8.30413529],[1036.47         24.71869687   11.15063368],[57.50510757 15.27741427 25.53382044],0.15107148020362368,0.09954233255859925,0.6597589279436575,7.2875,6.217499999999999,4.12696525,-0.6716752949945795,-0.7185781437968952,1.562444990846128,-0.27703053855654775,0.47042366103164984,0.1587056222161967
559_4,Jogging,425876.5493728678,155634.01431631218,143501.06209231899,[705.77        50.02017191  32.05611176],[1132.2          18.38534698   67.64067368],[39.81227782 52.01209387 31.47935284],0.250124687335502,0.5008595662097093,0.551541002734056,15.604999999999999,10.975,5.2302135,-0.1897356668153467,-0.6772338375809279,0.7550824902609845,0.7990030159719255,-0.7002541955394744,-0.10230218348409222
559_5,Jogging,519711.72203737614,201520.1550060799,112845.9682836741,[415.31        92.50239797  69.77864719],[919.53       123.38996787   6.80428828],[44.06182292 47.64137457 68.92788327],0.5955756006393661,0.055600663550018345,1.3476034086823314,16.77,13.335,4.150800950000001,-0.7346727412651601,-1.0727739337958322,1.51893758968831,0.4021414634183614,-0.4361853033294138,0.4233127313118877
559_6,Walking,101566.86813525156,82423.16891249361,42707.20797991881,[32.18       15.80427215 24.48036453],[1102.77          3.78180955   11.83139871],[55.21689063  2.95762507 15.1078014 ],0.44447681947153017,0.09971604753339786,0.49384138007037776,8.899999999999999,7.1850000000000005,3.5957718,-0.39397547684999257,-0.9646336704038543,0.6964197939826859,0.3630448616462471,0.2742767634780743,0.3890005000417116
559_7,Jogging,463370.65596696804,214339.10701274383,118294.89554812414,[536.73        55.73003229  50.21817411],[967.82        36.10965404  66.64654492],[24.63920888 25.7497627  26.11915602],0.4400463466832685,0.5241477788309823,0.45595223460381756,13.965,13.147500000000003,6.43901945,-0.18806930625511908,-0.16327965553112822,-0.3363484502723768,0.5981171948275782,-0.8326013302964161,-0.08069641624040419
559_8,Walking,111873.46775748988,106083.9940223596,40844.18024533803,[71.37        8.72976286  4.90827166],[1109.29          1.23807842    3.48756131],[88.34157586  3.66798106  4.83452273],0.08984224559429116,0.028692181446267343,0.15541357909535736,8.842500000000001,7.104999999999999,3.3437953250000003,-0.2714064677987449,-0.9324532103156877,0.4316335174273558,0.5237343178980217,0.025830244897746636,0.4856200486887126
559_9,Upstairs,36793.36349625686,137499.4016964643,46021.42965095304,[308.89        43.63834997  26.15299773],[990.63        24.92123984  28.32471086],[22.55529534 47.37798376 23.95643807],0.5662530103444002,0.24920391842351813,0.6477154368238732,5.005000000000001,6.08,3.626417575,0.47055024281707514,0.007795870025582907,1.907041817054277,0.589861009850585,-0.4608479036403243,0.8469666540916615
559_10,Jogging,483198.7993397721,225267.4410873882,154448.3933322106,[313.73       114.22763681 132.49747184],[1019.6          55.66643872   61.2448262 ],[46.02315544 16.86302633 27.70880985],1.1294196250004118,0.47276609332983055,0.46461908287594467,16.415,13.365,5.4719747000000005,-0.6021593314781013,-0.3862261542697807,1.232777298023791,0.5979052907804,-0.7247644869265768,0.7928665062889033
559_11,Downstairs,40543.20988140115,70500.36398242661,71810.77103729328,[221.81        34.9845219    8.02012512],[1070.59         16.96722019    9.08015416],[11.48195329 44.26977538 15.66987812],0.19359218395848551,0.07902236216657298,0.3681321473203588,4.52,6.544999999999999,4.375536875,0.13318409587378754,-0.7294313077452785,1.773328347305064,-0.09795249388118998,0.43137534697403623,0.06832789009168579
559_12,Walking,104888.9011971314,115013.41729307052,38427.97851625787,[ 0.7        21.47415549 25.59180128],[1081.04         14.614964     21.46148563],[44.6338805   7.1106933   5.18982582],0.4695413292041157,0.17987473616834354,0.18139282875720758,8.9975,7.222500000000001,3.7558109500000003,-0.37967949931118383,-0.9787097474891193,-0.007563638447818821,0.599964758169234,-0.005929311031277545,-0.3999847835059241
559_13,Jogging,436477.66479028703,217019.92816014378,138952.23305725717,[568.85        22.32402504  49.73543372],[1072.01         46.62436455   48.4465383 ],[51.53939475 11.91280063 21.48653107],0.43115007232454416,0.3614166446173825,0.3890206113308895,13.455,11.307500000000003,4.576436749999999,-0.10408037499730671,0.08640792153406762,0.7343498645487792,0.6993537032118804,-0.9918926982659517,-0.017024534971972496
559_14,Jogging,368118.1605332268,205456.33343927277,114453.42760016737,[409.54       118.57825036 110.59227213],[889.81        24.97610258  82.89554904],[ 4.75350432 59.72900362 21.8967805 ],0.9796226173416506,0.6724263232095372,0.4233058087160907,14.085,15.0025,4.896514874999999,-0.4296388014457557,-0.9629969671314451,1.4471410536947165,0.5128800523288874,-0.6072242876711471,0.5770593592669921
559_15,Upstairs,46179.44838079904,60339.61219809964,59432.15669216732,[278.71        32.89339047  15.09844507],[1020.3           9.39206537    2.68989643],[40.84742213 17.17990526 23.25147659],0.3470200839641887,0.024637192189195137,0.6460913175425788,4.7375,4.8075,3.847748325,-0.2628968380218195,-0.07389728521464756,1.8748456464885814,0.33870786899364286,0.06648315901039208,1.2387844880011378
559_16,Walking,121435.82271338781,113890.11315008087,63350.44395186259,[18.23       26.24977736 23.57581905],[1073.65          3.05320744   13.97366451],[97.33100254  7.96785695 12.60876376],0.4035380132731641,0.11729696562297011,0.3363538302730787,9.280000000000001,7.0425,4.3482959249999995,-0.29260424529199147,-0.8170612889017148,0.08191006695982805,0.4376724384299506,-0.031912425050382644,0.2832063437505362
559_17,Jogging,456875.9111736828,163105.33309483714,109669.66707659913,[338.37        75.47552796  52.49173004],[1159.45         72.4039139    63.31044742],[ 7.74997899 11.91821839 49.6105205 ],0.43850624106878544,0.47277411235457495,0.9465907765193294,13.74,10.182500000000001,6.8476298,-0.6186823768871168,-0.5087230711619473,0.8787763321886723,0.5725842298829847,-0.658319441389978,0.6794040414046125
559_18,Walking,158198.6318523289,128402.90614341314,61942.82251352049,[39.56       10.42699732 11.06099648],[1080.41         10.16534571    6.75671784],[120.75800389  11.630804     6.67355656],0.1863734488848797,0.05630219681915158,0.17703430256093688,8.205,7.315,3.384656355,0.02844876717224043,-0.8126479708921495,0.3613783206067045,0.5094316355019864,-0.1164211171258051,0.049526623057164425
559_19,Walking,138524.83071563547,110669.69255797863,61361.970572639344,[45.08        3.03637102 11.02865138],[1088.88          1.33793506    3.8688999 ],[124.09498922   8.59528453  12.14464592],0.1954727101726336,0.0323762990553658,0.3211965820537647,8.9175,6.449999999999998,4.46066383,-0.27173090235041375,-0.7938197713278727,0.5502413578033485,0.541427971939414,0.06394785194433689,0.37458105703099653
559_20,Downstairs,46349.85583490325,64780.63208882649,112889.2720823438,[252.15        48.35184566  26.56779602],[1061.33          7.7054984    14.23655199],[43.80303796 29.5078212  30.06949428],0.6300968708744165,0.12600753221379976,0.6058584954098551,4.6275,4.699999999999999,4.0384330749999995,-0.5743263809209971,-0.3408718249648719,1.6075840564441952,0.03044373352927531,0.3740579059542089,0.40291485380944286
559_21,Walking,76365.1574554171,81499.5301105563,24470.251611626118,[ 4.55        7.40130545 13.42374314],[1068.42         22.08728437    5.22318409],[44.72922114 20.14727799 21.27381783],0.2610600121727644,0.04513112052487635,0.8932064607816063,6.3100000000000005,6.505000000000001,2.6014864325,0.9690457520502762,-0.8233612125176037,0.9124622141425118,0.739877869471531,0.2949386675062664,0.144960595052755
559_22,Jogging,507207.04758881254,199172.35884985604,146708.13505776593,[490.4         82.60130614   9.12806901],[940.24        34.56366639  26.31239633],[72.28318765 80.71430809 31.08758415],0.07648845001171586,0.20786186916216562,0.5145064281571367,16.465,14.657499999999999,5.301720425,-0.5310838994692562,-0.859362291662296,0.7242292566904349,0.5644740317324153,-0.5294384265666527,0.31597850277329836
559_23,Jogging,504282.2475382701,181132.15045986435,158392.39653091689,[540.2         27.78560584  26.65994597],[1125.55         87.46867501  102.71526504],[55.13516585 35.18772501 44.07404315],0.2142195110404877,0.7723664860935292,0.745405457254872,14.2325,9.650000000000002,7.0996063,-0.355961516870988,0.10633871607543322,0.15258564203094727,0.7599762618112674,-0.8310697396639826,-0.011656757842959506
559_24,Upstairs,36743.19743260797,23074.382483426103,27783.79382981012,[255.16        39.81165683  35.09062879],[1001.21         30.80004361   55.91716568],[14.06981901 27.53799495 19.9974012 ],0.8807619071512374,0.5282584231490017,0.766563735080034,3.8100000000000005,3.5950000000000006,2.128179315,-0.30190610657912,1.3793713394072489,5.675693788898592,0.19918123684560232,-0.7556229521283785,1.1743927121237836
559_25,Walking,91189.34759176362,73234.7094228614,53651.603424605586,[84.41       24.97055257  6.32304123],[1081.61          6.38710544   10.11241871],[46.20021975  5.39404203 12.58547166],0.11879068242878153,0.08759376061916738,0.376317251035755,7.077499999999999,5.664999999999999,3.357415655,-0.04688586157177266,-0.6849860863434114,0.9878296699865947,0.4953739544633429,0.3921482467070077,0.4633528005057132
559_26,Jogging,493090.4155192585,186150.76633731427,140312.56291019486,[337.32        97.22077877  95.09340658],[869.81        87.08301421  34.42986921],[20.04914909 17.05697015 49.44328875],0.8470079046754606,0.2792518346307513,0.8809664423872718,15.9375,15.88,7.3924436,-0.7541270924453527,-1.118570645947154,0.18919264675449776,0.1856538882381758,-0.3565337855918904,-0.08341785109768726
559_27,Standing,68.32620956248927,6.577582809858265,18.034601645847935,[31.43        0.34357515  1.62653155],[9.94020000e+02 5.44462237e-01 1.37232578e-01],[85.24        2.7106154   1.58221472],0.4726272880559406,0.0013805699357087604,0.18467114809204743,0.15,0.040000000000000924,0.13,0.8779906222481753,1.4867041199163458,0.06048990627860018,-0.637397871156356,1.0558542277607534,-0.6052004634898053
559_28,Jogging,498475.4581672653,205409.2748647384,141212.2648057505,[404.97        61.38402132  51.10677667],[984.29       104.87247529  56.05481891],[ 5.27107311 16.75927471 23.39956849],0.4477977504796608,0.44521562473348947,0.4171751876226265,16.245,12.415,6.057649675,-0.4685432672061389,-0.6504417134681519,0.40663290348980174,0.5625097512939237,-0.6640506337544503,0.4102358259903081
559_29,Jogging,489045.5540259485,165352.84540426827,127480.64410511684,[511.33       122.24606766 118.60482528],[1136.1          30.95810199   76.02893328],[10.74645272 78.60394004 65.12131382],0.9348462579544149,0.564645349077264,1.1092782367135114,16.6375,9.829999999999998,7.2971012250000005,-0.743486260613992,0.11092660005513011,-0.3467697037267681,0.6636339975818918,-0.9634122563959445,-0.07285713756877796
559_30,Jogging,127924.44073870163,315913.28971101536,119322.5834320504,[243.49        29.45680562 102.59296262],[1057.87         78.62010979   88.17970329],[159.97098148  71.44742395  15.93240335],1.407973750688587,0.6303070723817471,0.2910052455326836,7.4075,14.57,5.0837945499999995,0.0765739633588094,-0.7267719684896194,0.3709387082519715,0.8680632860366653,-0.7726084753620334,0.3750016648076624
559_31,Jogging,44854.4207496891,168664.98731864782,54417.055252226884,[447.67       143.12096361  79.44259053],[909.19        70.28789247  51.17798632],[ 0.87394196 57.87374749 85.34391942],1.1304902518482842,0.454541415617873,1.997790722175619,8.34,5.307500000000001,4.4688642000000005,-0.12848495854310693,1.0607703974456628,1.1359616408748074,0.6640037048799293,-0.7182715138799093,0.6107270188848922
559_32,Standing,416.09685818523474,29.405991731492335,136.83810926506055,[31.49        1.77370074  0.90103342],[9.92610000e+02 2.11241595e-01 4.27276963e-01],[97.39        7.28431094  1.67174302],0.20379061430558812,0.004304440078950049,0.16691869457847153,0.39,0.07000000000000028,0.33999999999999986,1.3750805905070766,1.9653811959661436,1.288951357783585,-0.7755871525176123,-0.06788847253433485,0.293314928424738
559_33,Walking,59635.74461213239,84021.22682003715,52990.881305726274,[41.05       26.1772461  22.44583314],[1087.57         19.04758801   17.29355628],[45.02886919 15.13241732  2.16961201],0.4598956866662732,0.146590177779079,0.06420324711799026,7.779999999999999,6.4350000000000005,3.77964655,-0.5529665705113596,-0.7432035683930751,2.729956845319829,0.13148158601625687,0.06169639382576312,-0.9963779205993438
559_34,Walking,93616.961348036,95885.03235955947,72887.11347139107,[ 1.54        6.87630546 11.32628793],[1086.74         15.24431873    4.56837676],[114.64246517   7.17422735   4.25633914],0.19700428760092376,0.03843908773797354,0.10447768983289302,7.41,7.749999999999999,4.440233355,0.7519409597537177,-1.0132531669703568,0.15942259172215856,0.5780380398166056,0.27817588649201164,0.3455218078232309
559_35,Jogging,475597.4748797491,272467.2198501576,169385.3328576081,[475.22       165.39148724  64.27496702],[907.5         80.51926655  27.78142709],[50.1364975  79.70336984 25.70640923],0.5354379010776015,0.21943722484388908,0.4164721622122822,14.617500000000001,14.175000000000002,5.114440575,-0.5951733768589467,-0.8223878910053717,0.8429085684947935,0.5178347936192859,-0.5444524164449173,0.14557585489267438
559_36,Walking,124851.75396364958,120321.82288731425,33787.512780213045,[55.7        33.76003274 31.8267464 ],[1120.47         16.773448      9.90459031],[55.25775071 11.52462803  4.05680567],0.5441221571064261,0.08037484702625568,0.14607807983158724,9.43,7.869999999999999,2.9249698275,-0.7969438800909736,-1.0257139878071246,0.2771546951512396,0.07293725257311398,-0.04636640646903588,-0.1488378265355816
559_37,Walking,149762.82431915827,131029.78590327027,74749.97495698705,[49.18       14.14076438 23.57648725],[1093.65          3.65967046   14.8628678 ],[111.85029584   5.61070426  15.24867855],0.4038157992388701,0.12245970161291966,0.37478755345799886,8.592500000000001,7.617499999999999,4.8624641,0.0022635256397998127,-1.0010205962707799,0.1545700917150037,0.6883136230605112,0.020000417442739154,0.11768554615786127
559_38,Upstairs,31982.86722203295,35623.27707717418,34820.19345282088,[279.85        39.44795694  26.09121177],[1012.7           2.99068711   13.55476628],[ 8.75788315  6.8304713  11.47744916],0.6301290764667595,0.12841772633610674,0.4027191611808276,4.0575,4.227500000000001,2.478903225,-0.4024037360569368,0.19502674784603435,3.7754750311788783,0.19699310493972086,-0.09671959124989885,1.4544383544302621
559_39,Jogging,270703.8951421021,199373.70218692295,66575.1329958898,[194.84       163.29392819 124.41539215],[895.63       126.88330122  57.50239417],[55.78894572 47.97115616 18.66596688],1.120058280428265,0.4698510122158056,0.4448020055176025,13.6225,15.537500000000001,4.4061824,-0.6131908349354567,-1.0519438681914133,2.254368111308497,0.3316550698889767,-0.28388852246942675,0.7879248418366237
559_40,Walking,145033.2314130449,93023.48564025827,34522.69352644384,[26.02       14.16307666 19.03086082],[1091.51         30.96902863   13.47134735],[102.7382837   10.50215904   8.61130103],0.3230294549870865,0.11371701773672449,0.2974540659639001,9.3375,6.0675,2.5606252950000004,-0.28773942545658526,-0.6294645303887028,1.5921122074846101,0.5168900428811375,0.09393145193440061,0.533094642968637
559_41,Walking,62148.08839850513,88249.02670495908,61584.91991514393,[ 69.31        98.82761349 107.38589839],[938.55       106.16266452  91.94890827],[ 9.23459516 99.62800605 75.47019338],2.120105695171256,0.8534169140711588,1.72409234702452,6.4399999999999995,7.549999999999999,5.751191725,0.10868012881024747,-0.6789788624075928,-0.22443672197522613,0.32886351785371304,0.039003072448112415,0.2427829937448637
559_42,Jogging,461291.8537336736,209004.7803033436,137890.7087142426,[417.45        39.94878486  74.8834074 ],[1021.71         92.56859061  132.90875146],[39.14488302 20.16390867 25.83550432],0.6777365863137107,1.0239958464116063,0.47211680196579686,16.185,13.179999999999998,4.671779375,-0.7422449379407894,-0.8239644077187251,1.310132598044154,0.3673800308478192,-0.5174340038243372,0.6169303453700392
559_43,Downstairs,49636.39337174468,72625.54906551444,73798.88440136844,[301.07         8.34111506  12.70535651],[1050.47         33.53004455   15.96718388],[15.85408485 20.51465364 11.01152056],0.27961998655355896,0.14183177339543038,0.2770412460835486,4.68,5.8100000000000005,3.34720045,-0.7549728385624093,-0.6323617569054063,1.2505781447975304,-0.3500536534418971,0.5332645519035623,0.2619124125677237
559_44,Jogging,429044.3164846096,202674.22572449283,153705.54712888662,[296.82        57.41041987  75.63605417],[933.63        78.52463661 101.79489674],[101.9755437   40.63932399  41.39764932],0.6672352471034045,0.8191376062937131,0.644218790964375,16.017500000000002,13.884999999999998,6.023598925,-0.8326378587249392,-0.5926959512489929,0.038335245969008724,0.3112554412966067,-0.6120076516811677,0.39172337203866553
559_45,Upstairs,32137.10683714588,90432.6339464983,46848.42700452234,[363.27        36.53498971  14.54860922],[985.56         7.8410451   22.48830881],[26.38261389  8.56385482 16.37415254],0.3089723958033388,0.20740762088316386,0.49801243265891965,4.425000000000001,5.065,2.9726409500000006,-0.03802949011878365,0.6177845950932839,2.2384260910101927,0.49284978861950246,-0.36686386560920975,1.280086537665767
559_46,Jogging,378097.8558524096,163072.89604498836,115145.69804137478,[441.33        61.58913     51.96920189],[1082.99         62.83254345   36.85858553],[ 8.90770834 20.26143896 25.63282951],0.4907281391125934,0.28535769153518314,0.507172392918189,12.575000000000001,9.5775,4.971426875000001,-0.6517927306673919,-0.5377584713542203,2.0903053864638874,0.4506709513906436,-0.7574753401903436,0.4901753706250541
559_47,Sitting,15.266677566431309,6.066051897205114,13.669121857661299,[556.52         1.56853371   1.07408471],[175.82         1.29728591   0.99363806],[841.87         1.59956882   1.00027772],0.019298802203305203,0.05649671981364359,0.011881313454141808,0.08000000000000007,0.07000000000000006,0.08000000000000007,0.7006903491607752,1.723870544667693,-0.6592288339743355,0.04222519828532888,0.8384447724619405,-0.35582013139545704
559_48,Jogging,482423.25446341967,201180.46670853824,132967.74992755905,[443.2        112.32121009 124.40292065],[894.39        99.15276837 107.22508813],[ 4.71264336  3.5737343  31.53600747],1.0314800511581117,0.8570063389593116,0.5906088081396019,19.5675,16.8875,3.80348225,-1.024908128211181,-1.2561189316105104,2.1874934925108116,0.29051726064962935,-0.3022466079710927,0.18706679551952984
559_49,Walking,128815.72948245675,105326.92824604688,50965.71692597693,[14.36       34.55680628  5.74602837],[1082.46          7.77211644    6.98152983],[96.90877248  3.96290941  3.92416348],0.09939257439699892,0.058941999474024315,0.1147691352202309,8.485,5.370000000000001,3.8273176749999998,-0.33651073425179145,-0.5799046572159701,0.334200337300131,0.5857614498524572,-0.013576236054323126,0.2668582336292734
559_50,Jogging,584925.3908606484,178649.846221741,125544.27623500962,[401.14        45.63613004 133.93815058],[898.1         77.67927507 133.5971824 ],[18.38747139 34.91390277 52.81497654],1.050758909397669,1.0462640302880082,0.9834237812160204,16.2725,15.45,5.5128357999999995,-0.8498565638199329,-0.950364145975827,0.11518423534796085,0.5231084781091367,-0.5746081102934442,-0.47173620145066497
559_51,Walking,42572.5723932035,77730.49219202399,15352.313664963109,[16.8        11.09402875  4.27967848],[1078.35          5.78622132    7.70140416],[38.10973296 13.43985106 14.37314844],0.09285766847552729,0.06616775395234176,0.7519638664781798,6.630000000000001,7.2275,1.7944807575000001,1.1012543768794165,-0.8423876327508428,0.3151477252857715,0.8335608304038356,0.16535935052340472,-0.34992565080250304
559_52,Walking,130595.00716747195,106263.11488312087,56775.38774328348,[ 9.45       31.02418531 20.87704315],[1084.            7.47245083    8.93263807],[93.25851968  7.8534304   7.28412372],0.3694763410835247,0.07511818480224214,0.20460314275218344,9.1625,6.290000000000001,3.0441476325,-0.0818957500271198,-0.7717274503044664,0.967282594993065,0.7515873352192477,-0.03890663118908161,0.13582299509707416
559_53,Walking,103343.57603151805,104801.46199984424,52069.252660289014,[17.82       21.18434465  7.62095484],[1.09768000e+03 8.71903605e-01 6.22328386e+00],[45.32851653 13.84669062 15.24254553],0.13518880309133507,0.051679131989184654,0.4518815543963526,7.3575,7.9075,3.1633257500000003,0.21910942443073544,-1.0513513470381282,2.9435114902348545,0.3901331261916313,0.10641407240491065,-0.8697882502133908
559_54,Walking,40430.79278434363,82959.16050283637,39319.03099482281,[10.32        5.41180019 17.89990913],[1113.48         12.67977405    6.63065999],[30.41423618 15.55142482  6.2211081 ],0.36360863520941705,0.05506143487554618,0.2094116266738312,7.335,7.79,3.4731886750000003,-0.6960252515594254,-1.0665373849169808,0.5309103021798891,0.2584943882180479,0.24631546501736787,-0.579559811996982
559_55,Walking,132864.42606014697,119605.70443629524,52029.34610198026,[36.05       12.73039013 22.73047578],[1073.34         13.894139      7.64037696],[82.02173333  6.37677134 10.97010001],0.3825769324651553,0.06402114415605106,0.3214255055009812,8.7375,7.4975,3.183756275,-0.20358011908690754,-0.8638354612720622,0.22124706859826437,0.6299873951287857,-0.06147167022986639,0.1226394511890863
559_56,Standing,41.714477993683815,12.675747416444064,20.35695311931654,[49.64       10.40439974  3.26920411],[9.93630000e+02 6.53982189e-01 5.46590151e-01],[89.28       10.56139246  4.43970234],0.6147966805283989,0.005500849991838877,0.48634774726677316,0.31,0.07000000000000028,0.29000000000000004,-0.09258614094304862,1.5159389478292633,-0.8991134720010634,0.7033960040959606,-0.09838998923436415,-0.08592110596977773
559_57,Walking,41531.62930345598,38373.737635484256,43279.69785271588,[58.94       37.54419697 52.6735149 ],[966.65       107.53908625  96.05010934],[242.66011546 171.98616686 122.12222879],1.4211461131292893,0.9267478918040154,2.3803225140200213,3.8175000000000003,4.545,5.832913875,1.165043898596922,0.005225350806114637,0.806933710699393,0.1868538217290047,0.5176921838760443,-0.5223495321145482
