user_snippet,total_power_x,total_power_y,total_power_z,thd_x,thd_y,thd_z,iqr_x,iqr_y,iqr_z,kurtosis_x,kurtosis_y,kurtosis_z,skewness_x,skewness_y,skewness_z,x-axis__sum_values,x-axis__median,x-axis__mean,x-axis__length,x-axis__standard_deviation,x-axis__variance,x-axis__root_mean_square,x-axis__maximum,x-axis__absolute_maximum,x-axis__minimum,y-axis__sum_values,y-axis__median,y-axis__mean,y-axis__length,y-axis__standard_deviation,y-axis__variance,y-axis__root_mean_square,y-axis__maximum,y-axis__absolute_maximum,y-axis__minimum,z-axis__sum_values,z-axis__median,z-axis__mean,z-axis__length,z-axis__standard_deviation,z-axis__variance,z-axis__root_mean_square,z-axis__maximum,z-axis__absolute_maximum,z-axis__minimum,energy_x,energy_y,energy_z,resultant_magnitude_x,resultant_magnitude_y,resultant_magnitude_z,resultant_direction,dominant_frequency,spectral_entropy,spectral_centroid,psd_mean,entropy_x,entropy_y,entropy_z
8203_443,95222.78856380034,52456.5058307243,38671.15651405646,0.2793094237239919,0.0161715191925628,0.39583777630661,6.9775,5.3275,3.987356775,0.8528666899190096,-0.5839095945940636,1.1390267862423809,0.722434237670107,0.0709291425247316,1.1284158824764814,302.19000000000005,2.7350000000000003,3.0219000000000005,100.0,4.893203387352706,23.94343939,5.751114587625602,18.39,18.39,-6.24,987.65,9.745,9.8765,100.0,4.156649943163364,17.27773875,10.71554902933116,18.47,18.47,1.46,15.52719627,-0.7286886,0.1552719627,100.0,3.595373984603843,12.926714089166117,3.5987252564716337,11.223166,11.223166,-6.5922484,6.21,4.1,0.8036005,6.21,4.1,0.8036005,33.21541662813475,0.0,-21.26351192957661,0.8509923827741457,12.485323619000104,0.0,0.0,0.0
8203_444,10714.670354271451,32644.362547071112,35883.482055685105,0.1799455873456382,0.1660369768669087,0.8189605727715625,2.03,4.309999999999999,4.746691224999999,0.7454621321989472,0.1550800568264252,-0.7232991179275139,-0.1271195614756788,0.1986740879118738,0.202263272780097,-42.61999999999999,-0.59,-0.4261999999999999,100.0,1.7705946910572163,3.13500556,1.8211677572370977,3.87,5.56,-5.56,928.22,9.095,9.2822,100.0,4.074691050865083,16.60310716,10.13717633268752,19.5,19.5,0.57,294.730702982,2.32226935,2.94730702982,100.0,3.183030597995508,10.131683787775636,4.338006744554695,9.80665,9.80665,-4.2904096,7.5,4.33,0.29964766,7.5,4.33,0.29964766,29.979491006517424,0.0,-26.077530510768977,0.8114389149372876,13.051496120259786,0.0,0.0,0.0
8203_445,311.21670042682126,413.2193520536055,556.4093442424951,1.276649442518874,0.0515221473092188,1.3787610395435257,0.2899999999999999,0.379999999999999,2.3975,3.1885714303609483,10.77152021913654,-1.326933236006564,-1.7721099144427184,1.83807940614711,-0.6658599378412641,-114.43000000000004,-1.08,-1.1443000000000003,100.0,0.4884347551106494,0.23856851,1.24418286437324,-0.3,2.83,-2.83,964.07,9.58,9.6407,100.0,0.3574388199398604,0.1277625099999999,9.647323929463548,11.75,11.75,8.73,218.44000000000003,2.935,2.1844,100.0,1.188601127376211,1.4127726399999998,2.486840565858616,3.6,3.6,-0.11,7.93,3.49,0.61291564,7.93,3.49,0.61291564,23.691490924641478,0.0,-26.61616364338909,0.8669624936961203,13.335889552331924,0.0,0.0,0.0
8203_446,404284.72385155165,272363.6497419048,85758.63973358221,0.0944943639416255,1.1969581496205757,0.2390653236428905,18.8625,17.83,5.2199981,-1.16627631285279,-1.5856536645872,0.4586336529993482,-0.3100691814003252,0.1576688734975871,0.921190998990459,578.9499999999999,7.16,5.789499999999999,100.0,10.94762342931104,119.85045875,12.384214508801112,19.57,19.57,-15.51,790.0500000000001,3.68,7.900500000000001,100.0,8.606923768106698,74.07913675,11.683194640165848,19.57,19.57,-8.69,-27.29518008,-1.525479,-0.2729518008,100.0,5.016042083767813,25.16067818612974,5.023463035764243,12.217452,12.217452,-10.079058,8.28,3.41,0.7627395,8.28,3.41,0.7627395,22.298505467516183,0.0,-28.090553927045807,0.8839228640059328,14.5945881170251,0.0,0.0,0.0
8203_447,66.96875213325518,110.33308263601272,19.95014843498914,0.1503976314629615,0.1865027786711564,0.0162040081176957,0.4599999999999999,0.4700000000000002,0.1099999999999994,0.3924892895158542,1.867230883771482,0.91983651442081,-1.1815681011572434,-1.6801445369583172,-0.4276782924065343,-368.82,-3.57,-3.6882,100.0,0.3987163904330996,0.1589747599999999,3.709689205310871,-3.15,4.71,-4.71,369.84,3.91,3.6984,100.0,0.4786475112230293,0.2291034399999999,3.729244695645487,4.18,4.18,2.22,849.5299999999999,8.5,8.495299999999999,100.0,0.0987871955265457,0.0097589099999999,8.495874351707421,8.73,8.73,8.16,10.19,3.64,0.14982383,10.19,3.64,0.14982383,19.65542428934075,0.0,-36.414828442663485,0.8547234684391006,17.272126290431615,0.0,0.0,0.0
8203_448,368933.29844550375,335769.4472799316,84190.84819453323,0.135927045760889,0.4023798649482258,0.3014308221610838,18.9,17.295,3.762621105,-1.198691308073884,-1.451167102129038,1.1450740116498812,-0.2201750248128097,0.1601070256100396,1.1429844179363111,568.7400000000001,6.665,5.687400000000001,100.0,10.263273904558917,105.33479124000002,11.733767937026878,19.57,19.57,-12.91,759.53,5.175000000000001,7.5953,100.0,8.623285041676404,74.36104491,11.49128482807732,19.57,19.57,-7.08,-64.68303329,-1.9000385,-0.6468303329,100.0,4.441799609115212,19.72958376753605,4.488649378944136,13.021052,13.021052,-8.430995,10.92,3.72,3.718355,10.92,3.72,3.718355,17.873315110563297,0.0,-39.364429332821906,0.6594159870853096,8.641975127510415,0.0,0.0,0.0
8203_449,73.18025604418077,20.57541393722005,30.73296796298249,0.2185950525600009,0.0101697018101964,0.0926816677492982,0.1899999999999999,0.0999999999999996,0.1499999999999999,0.0510891869818732,0.3225735239098166,3.180977497567091,-0.2780644098600582,-0.1154123000582134,-1.10395597304311,-140.56999999999996,-1.38,-1.4056999999999995,100.0,0.1424307200009885,0.02028651,1.4128973777313056,-1.08,1.8,-1.8,948.4,9.49,9.484000000000002,100.0,0.0740675367485646,0.0054859999999999,9.484289219546186,9.7,9.7,9.3,290.18000000000006,2.91,2.9018000000000006,100.0,0.1245582594611854,0.0155147599999999,2.904472069068663,3.21,3.21,2.41,13.87,1.84,4.0180025,13.87,1.84,4.0180025,7.261581904210511,0.0,-53.99535817504375,0.7942993108118462,21.729794525002596,0.0,0.0,0.0
8203_450,341412.6006374422,293425.60821898794,96206.95808980482,0.5994294291201705,0.6085239654542118,0.7670615350117643,16.307499999999997,18.615,4.6717792000000005,-0.99442687296945,-1.5559174102689717,-0.2055849870306421,-0.3798751930248791,0.0720560038333846,0.6584461503307467,677.4799999999999,7.07,6.774799999999999,100.0,9.880976822156804,97.63370295999998,11.980468187846416,19.53,19.53,-13.29,845.69,5.83,8.456900000000001,100.0,8.832961756398587,78.02121339000001,12.228670042159122,19.57,19.57,-7.74,-7.259645089999996,-0.5584342499999999,-0.0725964508999999,100.0,4.948972896836657,24.49233273362381,4.949505326626803,10.691973,10.691973,-8.349273,14.48,1.08,1.7978859,14.48,1.08,1.7978859,-4.233158033795286,0.0,-56.61479290644161,0.9804320821152664,36.33987725492451,0.0,0.0,0.0
8203_451,42.34687739385693,41.04062466997651,7.7863737427927475,0.0300622104650938,0.0751417133731809,0.0031338364308818,0.0899999999999998,0.1299999999999999,0.0399999999999991,1.3807642621121845,16.285403768348637,1.353479161775616,-0.5953168694477347,3.0701238837511413,-0.6870544100194536,-471.75,-4.71,-4.717499999999999,100.0,0.1051796082898202,0.01106275,4.718672376844996,-4.48,5.09,-5.09,308.56999999999994,3.11,3.085699999999999,100.0,0.1189138763980049,0.0141405099999999,3.087990446876415,3.83,3.83,2.91,825.8,8.28,8.258,100.0,0.0500399840127873,0.002504,8.258151609167756,8.39,8.39,8.08,13.4,6.55,0.23154591,13.4,6.55,0.23154591,26.046286634943343,0.0,-55.86955800700472,0.7959298796493023,31.66851095584905,0.0,0.0,0.0
8203_452,8.40038999796683,13.494876420175382,8.215567723379316,0.0354943323119407,0.0173571564268858,0.0068796293850805,0.05,0.0399999999999995,0.0499999999999989,0.39390805596405,2.85304399681038,-0.3188332917526324,0.134749059392596,0.4138537361969633,0.1090678342289212,-85.92000000000002,-0.84,-0.8592000000000002,100.0,0.0445124701628656,0.00198136,0.860352253440415,-0.72,0.99,-0.99,373.07,3.72,3.7307,100.0,0.05499554527414,0.0030245099999999,3.73110533220385,3.95,3.95,3.57,940.57,9.38,9.4057,100.0,0.0444129485623279,0.0019725099999999,9.4058048565766,9.51,9.51,9.3,15.32,15.09,2.4516625,15.32,15.09,2.4516625,44.20453586388889,0.0,-93.54363392296416,0.8372069687050692,128.89371508912757,0.0,0.0,0.0
8203_453,48022.360983589686,52531.393087841,72544.26710071028,0.6341580075101659,0.8485184051386093,1.4440398592158,4.7975,6.017499999999998,5.986142675,-0.4539185487674695,-0.3620788760097038,1.2545258303182738,-0.1529687238523042,-0.3153742471856749,1.0390156884419486,-209.32,-1.725,-2.0932,100.0,3.9334783284009593,15.47225176,4.455753359421951,6.02,11.18,-11.18,1075.8100000000002,11.7,10.758100000000002,100.0,4.322673407742019,18.68550539,11.594059729016408,19.42,19.42,0.61,72.89609956599999,-0.43585113,0.7289609956599999,100.0,5.2360516476724905,27.416236857093807,5.2865509540992255,17.161638,17.161638,-7.082581,4.44,11.35,3.255263,4.44,11.35,3.255263,64.12362142019425,0.0,-41.73357540030551,0.6644289644593464,25.937564179653744,0.0,0.0,0.0
8203_454,406.4138025762884,362.0812999920279,476.106249031601,0.228800719022475,0.0470010061448619,1.2880587667697097,0.4600000000000004,0.1500000000000003,0.3275000000000001,0.7665606244918224,21.88170016516344,1.9846797349728995,-0.1244943578905278,-3.557826489931851,1.4273891698478165,-196.59,-1.97,-1.9659,100.0,0.3503343973976863,0.1227341899999999,1.996871803596816,-1.04,3.21,-3.21,967.9,9.72,9.679,100.0,0.295494500794854,0.087317,9.683509591052204,10.53,10.53,7.63,142.73000000000002,1.18,1.4273000000000002,100.0,0.6456544819018916,0.41686971,1.5665423709558577,3.91,3.91,-0.08,5.09,4.6,3.3642259,5.09,4.6,3.3642259,37.013923063961606,1.0,-22.266507403701507,1.0832118113770106,27.119134359429495,0.0,0.0,0.0
8203_455,6.200905188116408,7.376675692282125,5.170929520024862,0.025214432584614,0.0359502062626147,0.005370116996697,0.0399999999999995,0.08,0.0400000000000009,1.4321024760651095,0.1391056352005062,0.3655978011756011,0.6476241315260164,0.3166000420986078,0.4262859967360069,-399.3299999999999,-3.98,-3.993299999999999,100.0,0.0422860497090941,0.0017881099999999,3.993523882487745,-3.83,4.06,-4.06,330.5099999999999,3.3,3.3050999999999986,100.0,0.0478224842516572,0.00228699,3.305445960834937,3.45,3.45,3.21,854.3499999999997,8.54,8.543499999999996,100.0,0.0358712977183708,0.0012867499999999,8.543575305456141,8.66,8.66,8.47,5.18,2.18,0.95342433,5.18,2.18,0.95342433,22.484511528127307,0.0,-14.254538187062236,0.935736757109778,7.157690511598314,0.0,0.0,0.0
8203_456,56956.90639630995,43574.62232206832,80131.53469125302,0.555358225544256,0.5712556230860988,1.4681829368324366,8.34,9.06,6.810173900000001,-0.8751468098744417,-1.2951010088656394,2.1175607183186944,0.6200608817437927,-0.4076267555025609,1.3648030943323344,-436.1,-6.245,-4.361,100.0,4.719646067238517,22.275059,6.42599253034113,7.63,10.5,-10.5,1101.5999999999997,13.365,11.015999999999996,100.0,4.788674346831281,22.931402,12.011813268611863,18.89,18.89,0.61,-186.63962517,-3.9771416,-1.8663962516999992,100.0,5.46425827784057,29.8581185269492,5.774214534922392,17.543009,17.543009,-7.9270425,2.83,4.75,0.6946377,2.83,4.75,0.6946377,58.471941353409704,0.0,-13.588203321117689,0.8722049009303018,11.223815804442204,0.0,0.0,0.0
8203_457,7367.032954309434,34220.52132455596,36907.06956423527,0.6683001263369153,0.1668118258933346,0.4538017565672461,1.78,4.547499999999999,2.540194875,0.6902147688343598,-0.3147610590880312,4.66152251269707,0.4257081626400052,-0.1751544952849517,1.3667655475084142,-5.239999999999998,-0.13,-0.0523999999999999,100.0,1.311631899581586,1.72037824,1.3126781783818913,4.21,4.21,-3.36,921.58,9.405,9.2158,100.0,4.113044171899932,16.91713236,10.091982064986045,18.35,18.35,0.34,285.52334886,2.43123205,2.8552334886,100.0,3.0659730313655182,9.400190629060663,4.189576220035099,16.930092,16.930092,-4.671779,0.08,6.09,0.46309182,0.08,6.09,0.46309182,85.58736331363478,1.0,-15.91468468755763,1.0450194091159164,17.498975745662875,0.0,0.0,0.0
8203_458,26.964637158950417,68.92421585236218,16.691343176941466,0.0259486796841233,0.0507672051803459,0.0091912003619865,0.08,0.2299999999999999,0.120000000000001,2.3590746391582007,1.6251452746520147,4.479817492585905,0.4372493995548275,-1.3044645131949506,1.706837738235691,-231.51,-2.34,-2.3151,100.0,0.1159956464700292,0.01345499,2.3180040983570325,-1.92,2.68,-2.68,353.43,3.6,3.5343,100.0,0.2275708900540665,0.05178851,3.5416189800711204,3.95,3.95,2.76,918.15,9.15,9.1815,100.0,0.0803787907348699,0.00646075,9.181851828471205,9.53,9.53,9.08,7.93,3.38,6.891896,7.93,3.38,6.891896,17.83353268935315,0.0,-31.031492812671583,0.4682193482427942,5.9261511645066625,0.0,0.0,0.0
8203_459,11874.331885472662,20490.06068225327,21750.052471596005,0.4973753151146296,0.3307156451032977,0.3508918188753439,2.2925,3.3200000000000003,2.145204715,1.104660793119952,0.5200934914382342,3.26642530697755,0.0623777944167392,-0.5029486155494144,1.3095134663191867,-5.24,-0.06,-0.0524,100.0,1.8563540179610136,3.44605024,1.8570934279136304,5.79,5.79,-4.94,919.75,9.77,9.1975,100.0,3.5628801200714006,12.69411475,9.863474083709043,17.88,17.88,-0.04,253.570011604,2.18606575,2.53570011604,100.0,2.659711115042531,7.074063215480785,3.674756902703368,14.206022,14.206022,-2.6014864,19.57,1.8,7.8180795,19.57,1.8,7.8180795,-4.88200685437437,1.0,-88.11009293174459,1.2504189085283461,112.6377435143001,0.0,0.0,0.0
8203_460,103.79577739632622,40.68514820426151,47.46310326780106,0.0947277142758594,0.0072044122848411,0.065771081932561,0.1899999999999999,0.1099999999999994,0.1499999999999999,-0.4289800524903637,1.4323285762903757,-0.3605356071232912,0.0241768668480104,0.4864092534575338,0.274102482890301,-134.98,-1.33,-1.3498,100.0,0.1553897036486008,0.0241459599999999,1.3587148339515545,-1.04,1.76,-1.76,953.2,9.51,9.532,100.0,0.0932201694913711,0.0086899999999999,9.532455822084884,9.89,9.89,9.3,277.45000000000005,2.76,2.7745000000000006,100.0,0.1116904203591337,0.0124747499999999,2.77674719771174,3.06,3.06,2.53,7.7,3.83,2.2609777,7.7,3.83,2.2609777,25.51296837911219,0.0,-24.765121931520085,0.6192966476583366,4.533932290957204,0.0,0.0,0.0
8203_461,74.92760695518268,90.19654393510484,35.210306926177054,0.328265142981033,0.0891563185804366,0.009171658192832,0.5799999999999998,0.5000000000000004,0.0600000000000005,-1.1664148269384438,-1.079850469085771,4.184171694404597,-0.2396357710359882,-0.5076520984453331,-0.1403028074819514,-184.47,-1.84,-1.8447,100.0,0.3274155005493784,0.10720091,1.873531158000848,-1.33,2.53,-2.53,343.0899999999999,3.57,3.4308999999999994,100.0,0.2919866264060736,0.08525619,3.4433023393248523,3.95,3.95,2.83,931.4,9.3,9.314,100.0,0.1043551627855565,0.01089,9.314584585476693,9.72,9.72,8.89,7.12,12.07,5.09401,7.12,12.07,5.09401,54.04585446531853,0.0,-48.17404363729409,0.5078858491866212,18.605406783374992,0.0,0.0,0.0
8203_462,31.06879032999292,17.287311197712423,8.489061727327663,0.0120282448125743,0.0328008558296049,0.0044413702633721,0.2300000000000004,0.29,0.08,-1.0689748018096656,-1.2224488539313951,-0.4108057611255975,-0.4235061716787424,-0.2889689759934803,-0.0898503850412459,-470.5,-4.67,-4.704999999999999,100.0,0.1355396620919502,0.018371,4.70695187993249,-4.48,5.01,-5.01,333.02000000000004,3.36,3.3302000000000005,100.0,0.1485932703725173,0.02207996,3.333513461799728,3.57,3.57,2.98,812.27,8.12,8.1227,100.0,0.048287783134039,0.0023317099999999,8.122843529208229,8.24,8.24,8.01,9.11,6.82,3.1054392,9.11,6.82,3.1054392,35.32099266925699,0.0,-41.9130020208487,0.9553233546713331,45.709869008373616,0.0,0.0,0.0
8203_463,97492.5761602628,51113.51042137493,43992.07889770765,0.2923653776669692,0.055737756089165,0.1523104767033748,7.667499999999999,6.1675,4.3891571250000005,-0.014462405379537,-0.8575264148470092,0.2832411543663462,0.4910553858642618,0.0975669696559103,0.6601166649704665,304.14,2.915,3.0414,100.0,4.928607718210083,24.29117404,5.7914840930455815,17.08,17.08,-6.13,978.28,9.98,9.782799999999998,100.0,4.097838230091569,16.792278160000002,10.606387415138109,18.01,18.01,2.79,20.87999211,-1.055577,0.2087999210999999,100.0,3.6026785280983846,12.979292576821145,3.6087241490411137,11.114203,11.114203,-7.273266,8.85,6.82,2.1111538,8.85,6.82,2.1111538,36.854813977382754,0.0,-39.46436505827398,0.8975542735816214,36.94415211868936,0.0,0.0,0.0
8203_464,55625.49473924901,70428.03255950047,73489.70163355267,0.1954589910470832,0.1859278996407387,0.2096089265100624,5.7225,6.942499999999999,4.49811995,-0.5140402306631082,-0.8889848429533922,1.96494077360528,-0.180255484442726,-0.2952224499068271,1.3026154802619,-219.39,-2.18,-2.1939,100.0,3.9524027869132974,15.621487790000002,4.5204739795733815,7.27,11.65,-11.65,982.83,9.52,9.8283,100.0,4.880360653681242,23.81792011,10.973304014744146,19.34,19.34,0.38,91.59683929799998,0.040861044,0.9159683929799998,100.0,4.562412543556555,20.8156082176022,4.653451011296945,16.126492,16.126492,-7.4639506,8.2,5.67,1.7297841,8.2,5.67,1.7297841,34.081245505111305,0.0,-33.402838281145826,0.8932974932689385,27.002394264921996,0.0,0.0,0.0
8203_465,464774.7218703087,307636.44468796963,119828.53560125738,1.0245539260294168,0.8791273561585178,0.3078568268329956,20.22,16.005,5.06676943,-1.2103730992782165,-1.4524020579657748,1.6503190629906106,-0.2852765687937486,0.2454270808003401,0.850752446743221,449.0100000000001,4.75,4.490100000000001,100.0,11.622607323230016,135.08500099000003,12.459775238743273,19.57,19.57,-16.78,715.1499999999999,3.95,7.151499999999999,100.0,8.659516888949405,74.98723274999999,11.23081408447313,19.57,19.57,-9.49,-150.62742367399997,-2.02943175,-1.5062742367399995,100.0,5.430387769968072,29.48911133221881,5.635421315969684,15.4046135,15.4046135,-12.108489,5.13,4.29,0.10896278,5.13,4.29,0.10896278,39.897941344486014,0.0,-17.223817309774102,0.7415397903629182,7.986725308727221,0.0,0.0,0.0
8203_466,53561.34929453173,61255.8173841127,62245.13610425129,0.1584575295077984,0.2026972224810362,0.4132860203298106,5.499999999999999,7.3,4.549196075,-0.5805360134740214,-0.9862500595841052,2.4527812711169314,-0.1145956894696642,-0.1167017741568692,1.2018932075354556,-211.2,-2.22,-2.112,100.0,3.9097424467604,15.286086,4.443718037859738,6.44,10.76,-10.76,965.43,9.245,9.6543,100.0,4.670598731426197,21.81449251,10.724737805652872,19.38,19.38,0.46,88.94086911000001,0.149823825,0.8894086911000001,100.0,4.258167003640374,18.13198623089164,4.350061384704341,15.322891,15.322891,-8.008764,0.53,5.37,1.334794,0.53,5.37,1.334794,75.02708450160975,1.0,-13.657516991084307,1.0863178431879346,17.22667558268167,0.0,0.0,0.0
8203_467,15650.776013209515,23566.013480539936,35594.43378505869,0.6989266478804697,0.4102305859616253,0.6338491078258257,1.8625,3.5725,2.506144,2.567390099475549,-0.0294445326671808,3.523437226737464,0.9140550101128492,-0.4394567079356861,1.3791483431414604,136.59999999999997,1.08,1.3659999999999997,100.0,1.8951928661748387,3.591756,2.3361746510053565,7.86,7.86,-3.83,928.37,9.5,9.2837,100.0,3.858126658107533,14.885141310000002,10.053468406475448,17.12,17.12,0.34,248.258078066,1.9477097,2.48258078066,100.0,3.3310630549857305,11.095981076290869,4.154417938627899,16.249075,16.249075,-4.2495484,0.53,5.37,1.334794,0.53,5.37,1.334794,75.02708450160975,1.0,-13.657516991084307,1.0863178431879346,17.22667558268167,0.0,0.0,0.0
8203_468,89279.58377162923,38395.4128755085,37928.40878433542,0.3259582934248839,0.0139354665803551,0.2788223964708649,6.487500000000001,5.534999999999999,4.2870046,0.4835143459393825,-0.5427299207718645,1.668166891110678,0.5674761444620219,0.0907247858225996,1.2524395042702818,310.8,2.72,3.108,100.0,4.767682875359895,22.7308,5.691262074443594,18.39,18.39,-5.05,996.47,9.85,9.9647,100.0,3.820547462079224,14.596582910000002,10.672011478629509,18.66,18.66,2.79,16.27631652,-1.03514645,0.1627631652,100.0,3.470550361205646,12.044719809664642,3.4743649286755365,11.413852,11.413852,-5.6660647,19.57,3.41,2.0294318,19.57,3.41,2.0294318,-9.832648114542266,1.0,-84.66973426436626,1.139367382990013,83.51997735852134,0.0,0.0,0.0
8203_469,88141.23536097791,40420.53126068725,41152.4873246265,0.2925349968762818,0.0826929278659328,0.4011207650856824,6.3325,5.595,4.51855035,-0.0888040114544876,-0.6627853569194295,1.2417628178998834,0.5078515850452313,0.1425284508865315,1.0332119035608565,281.63,2.43,2.8163,100.0,4.661355522806644,21.72823531,5.446079415506167,16.78,16.78,-4.94,992.9299999999998,9.885,9.929299999999998,100.0,3.9291475551320287,15.43820051,10.67844553294158,19.15,19.15,2.87,12.721404142,-0.8036005,0.1272140414199999,100.0,3.655391852236645,13.36188959339805,3.657604818147042,12.176591,12.176591,-6.8237944,19.57,3.41,2.0294318,19.57,3.41,2.0294318,-9.832648114542266,1.0,-84.66973426436626,1.139367382990013,83.51997735852134,0.0,0.0,0.0
8203_470,56.12062469496823,14.661112400382006,7.872866361151379,0.2813503310296064,0.0531952858872654,0.0113865645107235,0.19,0.1200000000000001,0.0600000000000005,1.139072834324728,1.7068351240252122,0.0200333749420567,0.0189908502794341,0.4347600687157851,-0.0712085949277095,-83.21,-0.84,-0.8321,100.0,0.1724488039970124,0.02973859,0.8497817366830146,-0.34,1.33,-1.33,393.56,3.95,3.9356,100.0,0.0982173100833044,0.0096466399999999,3.9368253707778313,4.29,4.29,3.72,930.64,9.3,9.306399999999998,100.0,0.0529626283335713,0.00280504,9.306550703671045,9.43,9.43,9.19,10.15,13.67,2.4925237,10.15,13.67,2.4925237,52.599843754729186,0.0,-63.20249770063838,0.6440235122081167,47.5642707527757,0.0,0.0,0.0
8203_471,5.411576638537375,7.242217910598885,8.027757024788077,0.6671247142326386,0.0256779669630382,0.0073354690536714,0.07,0.0475000000000003,0.0400000000000009,1.1805434064948654,1.104014614582142,0.0249945590142597,-0.3447725744707214,0.1316284614219081,0.4822770770004094,-8.16,-0.08,-0.0816,100.0,0.0403167459004319,0.00162544,0.091016482023862,0.0,0.23,-0.23,422.05,4.21,4.2205,100.0,0.0509386886364383,0.00259475,4.220807387218706,4.37,4.37,4.06,921.17,9.19,9.2117,100.0,0.0512845980777854,0.0026301099999999,9.2118427581022,9.38,9.38,9.11,10.15,13.67,2.4925237,10.15,13.67,2.4925237,52.599843754729186,0.0,-63.20249770063838,0.6440235122081167,47.5642707527757,0.0,0.0,0.0
8203_472,12295.34567973261,21620.22590866384,27256.59130735617,0.5469596533356746,0.0899798124207935,1.435235988813275,1.5199999999999996,4.69,2.00559625,6.575351288992181,-0.345002748489597,7.998915025667868,-1.0494297710178055,-0.4276609293495086,2.308091270255752,159.66,1.33,1.5966,100.0,1.801836962657832,3.2466164400000004,2.4074359804572167,6.78,7.46,-7.46,892.9099999999999,9.13,8.929099999999998,100.0,3.7560527405775335,14.10793219,9.686937544962287,16.28,16.28,0.23,205.067954636,1.5867705,2.05067954636,100.0,2.854397481654224,8.147584983273976,3.514665216650546,15.935807,15.935807,-3.718355,6.82,6.78,3.1463003,6.82,6.78,3.1463003,42.07269930481897,0.0,-33.77448426900159,0.9832817492012405,41.1212076877417,0.0,0.0,0.0
8203_473,20120.87515999651,49886.32458429609,41557.64183425,0.3131743481288647,0.0822088803670201,0.4366956550574039,2.83,5.465000000000001,3.960116285,-0.0890110758946143,-0.1428186526084127,0.3070936790348231,0.1403277191918047,0.1883762699639866,0.3915997713638965,-98.28,-1.38,-0.9828,100.0,2.268559930881263,5.146364160000001,2.472298525663921,4.86,6.89,-6.89,956.01,9.555,9.5601,100.0,4.063810648886093,16.514556990000003,10.387977137056088,18.89,18.89,0.65,250.777842664,2.2609777500000003,2.50777842664,100.0,3.271481785924478,10.702593075635614,4.122080265200643,12.830367,12.830367,-5.7886477,6.82,6.78,3.1463003,6.82,6.78,3.1463003,42.07269930481897,0.0,-33.77448426900159,0.9832817492012405,41.1212076877417,0.0,0.0,0.0
8203_474,501.9327735328922,296.4838125221692,725.1950971453125,0.8173155393481101,0.008863989968773,0.4277073678415942,0.6224999999999998,0.25,0.8000000000000003,-0.7759425429150761,5.642145283994145,0.0651652904918886,-0.1111228157997438,0.2479092564973483,0.1255117885786592,-134.45,-1.31,-1.3444999999999998,100.0,0.4275964803409869,0.18283875,1.4108575406468222,-0.5,2.37,-2.37,960.9,9.64,9.609000000000002,100.0,0.2750545400461516,0.075655,9.612935867881362,10.92,10.92,8.58,240.25,2.355,2.4025,100.0,0.5995137613099469,0.35941675,2.476171036095851,4.1,4.1,0.84,7.67,4.44,1.0351465,7.67,4.44,1.0351465,29.841934159876626,0.0,-27.69618103861991,0.86880674275696,17.17678269769261,0.0,0.0,0.0
8203_475,19.77328035395244,28.158708154432087,12.267483846147176,0.0419557623007442,0.0609053627145257,0.0153372130725466,0.08,0.1599999999999997,0.08,1.8796737414908176,2.0334652853472344,1.3603755113937783,1.164785548054639,0.3836002569806108,0.7997376770862794,-462.37,-4.63,-4.6237,100.0,0.0853891679313014,0.0072913099999999,4.624488404137262,-4.33,4.79,-4.79,349.4000000000001,3.49,3.494000000000001,100.0,0.1257298691640136,0.015808,3.496261431872622,3.91,3.91,3.06,812.2999999999998,8.12,8.122999999999998,100.0,0.0580086200490926,0.0033649999999999,8.123207125267704,8.31,8.31,8.01,7.67,4.44,1.0351465,7.67,4.44,1.0351465,29.841934159876626,0.0,-27.69618103861991,0.86880674275696,17.17678269769261,0.0,0.0,0.0
8203_476,177.10207599831614,50.25018446577634,142.91657238632354,0.4308339426647894,0.0311986442584638,0.2204856722939719,0.2099999999999999,0.1500000000000003,0.3600000000000003,2.625346434809365,0.2229786861842826,0.2231070907880843,-0.4909849990644566,0.0544628486122125,-0.1486666795207586,-122.75,-1.23,-1.2275,100.0,0.2372525026211525,0.0562887499999999,1.2502179809937146,-0.5,2.14,-2.14,950.62,9.51,9.5062,100.0,0.1314897714653119,0.0172895599999999,9.5071093398572,9.89,9.89,9.19,293.44999999999993,2.91,2.9344999999999994,100.0,0.2586208614941957,0.0668847499999999,2.945874233568025,3.57,3.57,2.22,8.12,2.79,0.27240697,8.12,2.79,0.27240697,18.95261879055234,0.0,-25.915079665158654,0.8307353006368946,9.612226251943577,0.0,0.0,0.0
8203_477,13715.951114665397,23240.37945128982,31995.472612770314,0.6454981844435234,0.3797829591334721,0.5650327245140535,1.73,3.767500000000001,2.3086488625,5.966222144173761,0.569027358799465,5.088543483714851,0.6124614512965606,-0.5061841350221397,1.7496933367684082,141.04000000000002,1.32,1.4104,100.0,1.9427799257764635,3.77439384,2.4007544647464467,10.31,10.31,-6.43,878.5200000000001,9.28,8.785200000000001,100.0,3.51705941945825,12.369706960000004,9.463056905672712,18.35,18.35,-0.57,264.50715353,2.2609777,2.6450715353,100.0,3.219979289109244,10.368266622292472,4.167093717346272,15.854085,15.854085,-3.759216,8.12,2.79,0.27240697,8.12,2.79,0.27240697,18.95261879055234,0.0,-25.915079665158654,0.8307353006368946,9.612226251943577,0.0,0.0,0.0
